Time,CH4,CO2,Temperature,pH,Pressure,Biogas Quality
2023-01-24 01:00:00,43.67725638921295,64.29002765456977,28.739004910323125,7.469092636237138,13.240511921807132,Low
2023-01-24 02:00:00,43.91700214062595,63.621758526252485,29.979325501054348,7.589825361353545,13.148263098111029,Low
2023-01-24 03:00:00,42.4921010831869,62.26801704748602,28.721700236481897,7.391833296013363,13.173866147605455,Low
2023-01-24 04:00:00,42.41536944261307,63.827762144231215,29.620442962127736,7.569266522166163,13.065009905843258,Low
2023-01-24 05:00:00,42.60085359119978,64.83391538082016,29.354880054694956,7.613048429671951,13.228870275276092,Low
2023-01-24 06:00:00,44.330915986670156,63.78832164705978,29.44091851638863,7.166532340805049,13.112515457906209,Low
2023-01-24 07:00:00,42.77673052718849,64.62475808510301,30.1784291259416,7.482028745603577,13.183398421446169,Low
2023-01-24 08:00:00,44.275575369595046,62.835833273322336,29.281776476269247,7.209425916832391,13.338021628042457,Low
2023-01-24 09:00:00,47.92478406447786,63.88643347286905,29.81113761102848,7.485016163856463,12.986593829101931,Moderate
2023-01-24 10:00:00,45.59481153111136,63.31912389547467,29.52844714776894,7.495949162814895,13.238439235368663,Moderate
2023-01-24 11:00:00,43.27970970160521,64.7211607571535,29.437966615213277,7.248236689039679,13.116406849718457,Low
2023-01-24 12:00:00,46.413986314026786,64.0358194721042,30.668253163051332,7.688795257352146,13.504698444036107,Moderate
2023-01-24 13:00:00,43.275808506182024,64.72414898929965,28.801872180529106,7.524728866834322,13.047924973570392,Low
2023-01-24 14:00:00,40.09670199993567,65.15112957666344,30.171365326229786,7.411036340860541,13.220973824255147,Low
2023-01-24 15:00:00,42.23835319970795,64.78397506205776,29.859240931943678,7.642283559585759,13.075798167521754,Low
2023-01-24 16:00:00,40.5950915032565,64.39400286168178,29.295495261174043,7.315986764046415,12.785883993710948,Low
2023-01-24 17:00:00,43.71636445533427,63.150787859437706,30.35411897821841,7.372428990319619,12.950255490110269,Low
2023-01-24 18:00:00,44.53950253939944,64.17391463528185,28.619588459212867,7.265194088969988,13.22136708626136,Low
2023-01-24 19:00:00,47.93936471197085,63.67089313822315,29.286925800827124,7.675033250619973,12.94964481712204,Moderate
2023-01-24 20:00:00,45.32471070443034,63.88678181476728,28.94771544290252,7.527948001604789,12.583074723934704,Moderate
2023-01-24 21:00:00,44.317553891955555,63.88275060162053,29.762127477927763,7.560433722735546,13.011819239748931,Low
2023-01-24 22:00:00,46.499989734575635,63.30337226322064,29.003664663724592,7.524369394216388,12.790638162822995,Moderate
2023-01-24 23:00:00,40.504847661083375,62.35154383690614,29.780821408435713,7.55141732381284,13.026506415228193,Low
2023-01-25 00:00:00,45.48479458912424,63.66589290869359,29.475145683444442,7.501615147821151,13.301441741758433,Moderate
2023-01-25 01:00:00,46.64224189330028,64.55213536653214,29.3327430955563,7.520661893394175,13.136205397829393,Moderate
2023-01-25 02:00:00,42.230775187387536,63.034862780408304,29.770781568437886,7.504088041535722,13.280779007457808,Low
2023-01-25 03:00:00,47.56337333254067,64.42256749783387,29.446166698838883,7.432222014424033,12.852311781227002,Moderate
2023-01-25 04:00:00,46.041248226852794,66.33055826002057,29.040161325430184,7.48816777602398,12.927179841754837,Moderate
2023-01-25 05:00:00,44.62253350587756,65.47630776275571,30.989148132682747,7.519934330192436,12.738157512119775,Low
2023-01-25 06:00:00,46.80798185491166,66.11930858882761,29.348842576072066,7.503369970197973,12.801500565855699,Moderate
2023-01-25 07:00:00,50.17355856015472,64.88896307678382,28.487567780183383,7.3442736002388544,12.744229791995554,Moderate
2023-01-25 08:00:00,46.08609703034805,65.68696318324535,29.1792507352319,7.357283466698882,12.659592807701625,Moderate
2023-01-25 09:00:00,46.30942529965407,63.81665466779974,28.97057108718256,7.599793171690073,13.18547264796869,Moderate
2023-01-25 10:00:00,44.985300800421484,63.91699092942192,30.021173166464987,7.460532093100906,12.485306601755083,Low
2023-01-25 11:00:00,44.295782091233235,61.84244647665931,29.77279917554587,7.549422078934528,13.169157333776253,Low
2023-01-25 12:00:00,47.7479913037186,65.78752930502625,29.815183278684,7.381451179489852,13.135805921211789,Moderate
2023-01-25 13:00:00,44.46739228060361,66.16104464033486,29.43465120622006,7.343057791296459,12.978051082714497,Low
2023-01-25 14:00:00,46.41531486233536,64.08641799160206,29.48380439092281,7.405717511092993,12.646723469449057,Moderate
2023-01-25 15:00:00,45.40986287765123,64.40405396569267,29.441812536648346,7.467521046198026,12.544756375822638,Moderate
2023-01-25 16:00:00,47.41649643058711,63.92208801048093,29.59046155387331,7.422959494517333,12.743111371486428,Moderate
2023-01-25 17:00:00,47.21957428265064,65.07608034952455,30.05248638947401,7.618558440905903,12.969451277661673,Moderate
2023-01-25 18:00:00,48.721388163643724,65.83536649066657,29.806600357204367,7.506804578654621,12.83670949545517,Moderate
2023-01-25 19:00:00,45.72066918103304,62.98419789085862,29.892343483253892,7.673428868835273,12.619101086780082,Moderate
2023-01-25 20:00:00,46.295671869265334,65.1524714325785,29.895772363487858,7.528654182293426,13.049180929606424,Moderate
2023-01-25 21:00:00,44.97293065120488,64.48194967830094,30.09190137757266,7.2466322493263995,13.148190526460539,Low
2023-01-25 22:00:00,46.13721497998494,64.88712834149231,29.79742382301431,7.593161063256727,12.757802949113714,Moderate
2023-01-25 23:00:00,47.87604343996769,65.2473628902851,29.836422861109437,7.336266922091806,12.816834247781319,Moderate
2023-01-26 00:00:00,48.73134860944027,64.6143223644356,30.255033332449834,7.509936246037872,12.485076510080663,Moderate
2023-01-26 01:00:00,45.469248021946115,64.71261342376657,29.331719989961105,7.40907088483236,12.695883707910705,Moderate
2023-01-26 02:00:00,49.149266552046086,64.61551877486482,29.239965731665706,7.700462424724774,12.872799405054609,Moderate
2023-01-26 03:00:00,50.21806556697578,65.81242068085456,29.078451615914197,7.629798767231559,12.833668758669448,Moderate
2023-01-26 04:00:00,48.430644212038466,65.27309057568871,29.766426398063988,7.411300189231527,12.653185733055487,Moderate
2023-01-26 05:00:00,51.45459030337115,65.08665466654895,28.75164098903811,7.472385394417487,12.691928392299,Moderate
2023-01-26 06:00:00,46.25087454291429,63.60637312321385,29.913103429561268,7.509215508188281,12.649428803725582,Moderate
2023-01-26 07:00:00,45.406818038323124,64.50951089301923,29.63093037057214,7.570727283829601,12.675308057823097,Moderate
2023-01-26 08:00:00,44.436571920642976,65.79703658792852,30.256328554423423,7.486926882142092,12.807814329064177,Low
2023-01-26 09:00:00,51.084186692284206,64.94585076341923,29.35651307243765,7.381143657362741,12.321862763330099,Moderate
2023-01-26 10:00:00,49.49910589780914,65.57698141487968,29.594256830727787,7.4114943853353985,12.692739657940065,Moderate
2023-01-26 11:00:00,48.17766279251428,66.69276556296299,30.260443094676276,7.4824148205831,12.769880741398296,Moderate
2023-01-26 12:00:00,48.94739812003573,65.97317083081194,30.39431590113107,7.605917101560054,12.578101587022344,Moderate
2023-01-26 13:00:00,46.235272822949554,65.03554044846805,29.366059726065792,7.524859249223204,12.588681744783688,Moderate
2023-01-26 14:00:00,53.47669636114409,64.43871585789402,29.800395524365566,7.404333689582208,12.586856356839922,Moderate
2023-01-26 15:00:00,48.942717786414185,62.40298318493292,29.86006455049347,7.546107842280861,12.573549325580487,Moderate
2023-01-26 16:00:00,49.00227965623201,64.79447976394985,29.903013059084696,7.4421631297233155,12.662997456264591,Moderate
2023-01-26 17:00:00,50.33435965803184,64.64268761513597,29.58821094895169,7.569489133748169,12.680120058491578,Moderate
2023-01-26 18:00:00,49.94429297804773,65.36440466520345,30.36348401446442,7.732731768918813,12.226752995691035,Moderate
2023-01-26 19:00:00,49.5295924798934,64.82497400496865,28.78121521166323,7.443726161846135,12.770005950601883,Moderate
2023-01-26 20:00:00,47.60051729073451,64.66283685065606,29.518757562319387,7.559343068564604,12.574041900991425,Moderate
2023-01-26 21:00:00,50.22412657163548,63.20766714031145,29.956524847498724,7.40421265867436,13.011284016949997,Moderate
2023-01-26 22:00:00,53.14503441522772,64.05044350040403,29.964389750673273,7.467090743956452,12.379049398165733,Moderate
2023-01-26 23:00:00,52.1716830052113,65.46990839244276,30.415355772909756,7.480834171586927,12.436642065420576,Moderate
2023-01-27 00:00:00,52.76712559285208,66.71151148350197,30.341268903623444,7.458066096500279,12.562287286250177,Moderate
2023-01-27 01:00:00,48.65827235457419,64.8999252132477,29.60254636758139,7.723288052361004,12.678316656089175,Moderate
2023-01-27 02:00:00,47.80147737692132,65.32660847434164,30.39839478635533,7.445875302399851,12.198359069458734,Moderate
2023-01-27 03:00:00,49.6291184271316,65.95212228591153,29.394561275626188,7.534763399606053,12.415572092476983,Moderate
2023-01-27 04:00:00,50.09215927724822,64.18909676066069,30.220129807908663,7.282608908239711,12.692574416140598,Moderate
2023-01-27 05:00:00,52.26911160476315,65.36665111308926,30.663032298373167,7.518352318685621,12.377642702376079,Moderate
2023-01-27 06:00:00,46.79581034752246,64.25869315682391,30.368309016547478,7.588888910678677,12.834268813816948,Moderate
2023-01-27 07:00:00,53.339833203962485,65.86285378081499,29.816769007878246,7.421450232423109,12.462521917001295,Moderate
2023-01-27 08:00:00,50.06468164171737,65.14777847069655,29.601022220072913,7.22270999822037,12.366498257565299,Moderate
2023-01-27 09:00:00,49.62686208815576,65.29267348385682,29.005624672402703,7.469385015792418,12.661535284143325,Moderate
2023-01-27 10:00:00,48.556294185452806,64.2089697017567,29.928179766753743,7.4744822971116935,12.85416282861861,Moderate
2023-01-27 11:00:00,47.37061022712761,65.69544793569638,29.21827186180311,7.544680879971086,12.60911101518435,Moderate
2023-01-27 12:00:00,52.42641731465816,67.06947673723313,29.382264560814296,7.6728688891036345,12.771149657940459,Moderate
2023-01-27 13:00:00,51.02638661880983,63.97270168881573,29.186391286116002,7.433274183464903,12.847662571692776,Moderate
2023-01-27 14:00:00,48.39941541311428,64.63620568836932,29.554481179315605,7.385147455911676,12.321275311554105,Moderate
2023-01-27 15:00:00,48.48866822454279,65.20242569053985,29.773586651199253,7.353576969214795,12.686676783888405,Moderate
2023-01-27 16:00:00,50.50663700132029,65.75158067215412,29.92725350388295,7.489564858020292,12.18769591673419,Moderate
2023-01-27 17:00:00,54.61551221491008,64.39948770668373,29.493048581004995,7.517176439662749,12.570802164230273,Moderate
2023-01-27 18:00:00,50.857421429069724,62.11936713596109,30.33078025644867,7.414155266952677,12.465029961943491,Moderate
2023-01-27 19:00:00,48.469315478680564,66.30445492063083,29.69485308657185,7.5460646533975595,12.721395810215231,Moderate
2023-01-27 20:00:00,51.082964891915125,65.69814482612563,29.407892607752743,7.514206143492683,12.700808752996778,Moderate
2023-01-27 21:00:00,51.12769600897604,63.186570498812024,29.917678852131885,7.471458051070468,12.573908355730552,Moderate
2023-01-27 22:00:00,46.37789461110735,64.31333541534471,30.78906880359272,7.376356350433807,12.513271157724084,Moderate
2023-01-27 23:00:00,51.76142567627387,66.47998053126526,29.977613101541905,7.417870130304481,12.548933964254088,Moderate
2023-01-28 00:00:00,51.50630678640674,66.34999704256482,29.631326188217866,7.2225355752452165,12.453329914391457,Moderate
2023-01-28 01:00:00,53.45855211927164,65.83075275703406,29.05172524876333,7.488540163320648,12.422493063817212,Moderate
2023-01-28 02:00:00,55.86180842747001,64.70542300770678,29.708432421730343,7.467041751338629,12.717045379064402,High
2023-01-28 03:00:00,54.51456667020847,64.95345722299767,29.938266019894897,7.48269750579804,12.7349464010562,Moderate
2023-01-28 04:00:00,51.820973371277226,64.72799112378186,29.629655595940516,7.513719316157067,12.387916548638543,Moderate
2023-01-28 05:00:00,50.2427771086911,65.97511775484406,28.993378505167705,7.501303199903416,12.45769697635115,Moderate
2023-01-28 06:00:00,57.69938102735462,63.9585117300592,29.403393600255505,7.451112203702542,12.420463502083033,High
2023-01-28 07:00:00,52.767675417414054,64.01554702183518,30.558531673743182,7.466442635574557,12.07579708056432,Moderate
2023-01-28 08:00:00,52.77340923409433,65.81813148016205,30.550829760680948,7.3205653432382665,12.324895611665703,Moderate
2023-01-28 09:00:00,52.79333791430157,64.74952468036955,29.3930571466828,7.402041923358706,12.706211267349795,Moderate
2023-01-28 10:00:00,53.33351077817382,66.1579031574615,30.1752832441132,7.46487395093499,12.230444788436138,Moderate
2023-01-28 11:00:00,52.74407975170192,64.09299513032477,29.252127213999266,7.385650205520026,12.79748012252021,Moderate
2023-01-28 12:00:00,51.98063248182439,64.69432387486648,30.54606112985615,7.544655225472426,12.603210182204123,Moderate
2023-01-28 13:00:00,52.129081614942486,63.81080905197749,29.968990911922045,7.392177391153763,12.443340156851715,Moderate
2023-01-28 14:00:00,53.25181355261708,64.72423101221925,30.323644343157444,7.47906746972645,12.469506998570862,Moderate
2023-01-28 15:00:00,52.32465928443206,63.221495816140546,28.993708123083803,7.468485705058973,12.168237116189903,Moderate
2023-01-28 16:00:00,52.079664710456996,64.19511356611443,30.19248513768636,7.530844996410053,12.293015209135811,Moderate
2023-01-28 17:00:00,53.8117135073464,63.228728897911935,29.852221922502444,7.545680344528489,12.62876576572724,Moderate
2023-01-28 18:00:00,53.1820353669711,65.34067509076097,30.284396425359535,7.524384376250477,12.212047629104433,Moderate
2023-01-28 19:00:00,56.79274318520341,65.34464543482278,30.31821928313555,7.243756286578007,12.541690059353716,High
2023-01-28 20:00:00,48.575206373477194,62.8786346151447,29.896011772031876,7.573143422235003,12.04860862672158,Moderate
2023-01-28 21:00:00,56.15216060983545,65.92316327139355,29.565019190699875,7.605827045382206,12.07898077156669,High
2023-01-28 22:00:00,56.55292113651923,67.06661372502545,30.25757721477433,7.404247330565074,12.69352809594117,High
2023-01-28 23:00:00,50.00516789807385,64.5946689591826,29.839927508718063,7.4754839125348616,12.305565447462442,Moderate
2023-01-29 00:00:00,53.55735542859429,63.88655724159751,29.435868428585973,7.3620914475278765,12.194957703449134,Moderate
2023-01-29 01:00:00,53.59020669934485,67.33055807766577,29.414421439715042,7.255688096947911,12.569973825072978,Moderate
2023-01-29 02:00:00,51.60798937787732,63.16536417390711,29.138132491596526,7.3760016967941935,12.54140120792448,Moderate
2023-01-29 03:00:00,52.956861253546194,64.48209571567118,29.62376674962265,7.395202544653377,12.471242388728543,Moderate
2023-01-29 04:00:00,52.38037337295786,64.61882172428975,30.43243645864142,7.413070556153194,12.16800989438628,Moderate
2023-01-29 05:00:00,58.19463605311338,65.76111318110183,29.97216390948968,7.351999362363497,12.21954747118358,High
2023-01-29 06:00:00,56.64955286167247,64.75202887520302,29.620504189903105,7.373879364131284,12.334241845697424,High
2023-01-29 07:00:00,57.40892916766954,63.86954094264342,30.28993549581772,7.445448331494692,12.405824710712723,High
2023-01-29 08:00:00,56.39629923554052,63.39243841777934,29.473369141883087,7.368849327645328,12.16032063513134,High
2023-01-29 09:00:00,52.78149220523477,63.976814385203284,29.93936294967927,7.499543507059312,12.29128110490325,Moderate
2023-01-29 10:00:00,54.076691698308785,63.2862902289703,29.803933411344453,7.512672178472194,12.305772179144784,Moderate
2023-01-29 11:00:00,56.19010506248422,64.31519480420745,30.2853551128755,7.681855925324321,12.504852087295768,High
2023-01-29 12:00:00,52.85220269164,63.67689829493415,29.109197226007414,7.555692185346061,12.393639576435513,Moderate
2023-01-29 13:00:00,56.807027685828565,62.72035739627165,29.474714550867713,7.4667375496819375,11.936678489959483,High
2023-01-29 14:00:00,54.98441423132682,65.44242008807251,29.082672999446437,7.379699882462287,12.190649374509299,Moderate
2023-01-29 15:00:00,54.79891089409007,63.66206199492576,29.773960258285737,7.470396138451897,12.042999663135193,Moderate
2023-01-29 16:00:00,57.05340485451029,62.863641795614726,30.511415538326947,7.472972119653771,12.33779907976043,High
2023-01-29 17:00:00,56.60238058086726,63.935150208602835,29.654901718352257,7.3882683707438686,12.404281955051097,High
2023-01-29 18:00:00,55.07371905679572,64.14300114986067,29.65418725240018,7.51725601732484,12.23547667470378,High
2023-01-29 19:00:00,58.19552863350015,62.298975476522365,30.347275685941117,7.2983523226630975,12.157098839208993,High
2023-01-29 20:00:00,53.79537209276296,64.34749778472298,30.447552851919784,7.412997442025251,12.22016161790384,Moderate
2023-01-29 21:00:00,57.26940369976466,62.93869872205801,29.870837476931484,7.492294634449338,12.243759644536944,High
2023-01-29 22:00:00,57.30316474993922,65.66649253130315,30.25930570711253,7.407217804748213,12.069648776283115,High
2023-01-29 23:00:00,55.576687167627,64.44863596421379,29.38027660351428,7.414564284801305,11.949664258438894,High
2023-01-30 00:00:00,56.926244082248814,63.493594570746254,30.60952695190033,7.420720725939894,11.779161365451973,High
2023-01-30 01:00:00,53.84932123289785,63.116756397261305,30.99665915286272,7.3501948628496985,12.43845328658889,Moderate
2023-01-30 02:00:00,58.27653736830657,63.724999723018875,30.184660425349612,7.550396849581305,12.280162852937611,High
2023-01-30 03:00:00,56.134970901042955,64.41041828837609,28.883613538860516,7.330450860119839,12.249309674202822,High
2023-01-30 04:00:00,55.534970244565514,63.73941362287974,29.64837132711525,7.463314539096036,12.42581030634197,High
2023-01-30 05:00:00,58.75341754951588,63.5146525107235,30.235586510105428,7.472103490187809,11.917685237341168,High
2023-01-30 06:00:00,55.32102872834004,63.75671184773696,29.720100017066343,7.33511272604668,11.817706292240295,High
2023-01-30 07:00:00,53.986437293014106,63.06064288569148,30.56858872790214,7.436517686093943,12.237777859617271,Moderate
2023-01-30 08:00:00,53.763064712478425,63.2870895563452,30.22819628027701,7.337472523461633,12.215730203515548,Moderate
2023-01-30 09:00:00,58.16061823429596,61.50993353876699,29.582488350597206,7.566764610860328,11.807004523530342,High
2023-01-30 10:00:00,54.459319766625164,64.53452298953697,29.953447208489408,7.3130028417953215,12.221405620840637,Moderate
2023-01-30 11:00:00,60.60064468271576,63.824309100838185,29.491967137753218,7.360708354743388,12.06573796704555,High
2023-01-30 12:00:00,52.997365966663565,62.716417349060265,29.84914049040253,7.3028886555905554,11.98069178038148,Moderate
2023-01-30 13:00:00,60.62358957965433,65.35262092298062,29.664665721296274,7.288750546669772,12.071797229960746,High
2023-01-30 14:00:00,57.721440487154915,63.504569646638934,30.530852877780585,7.582847389165533,11.646594639268333,High
2023-01-30 15:00:00,57.17397781215289,62.34473492968298,31.00296786043784,7.477204953133588,12.013089750483752,High
2023-01-30 16:00:00,56.34482731637599,64.20060303823401,29.230837732007693,7.436154646109902,11.987015839445421,High
2023-01-30 17:00:00,58.299455414973885,63.70456643081053,28.986274028486267,7.355661624357684,12.235851373239353,High
2023-01-30 18:00:00,57.49168106549586,63.663420015958984,29.826726434189947,7.511270725561338,12.089387014513441,High
2023-01-30 19:00:00,59.83856452694936,62.805079229926996,29.191515464060547,7.337273738186852,12.245455056355667,High
2023-01-30 20:00:00,57.92466285772988,63.64300215239931,29.975219972859414,7.498242570451181,11.60446778796716,High
2023-01-30 21:00:00,58.06028795854092,62.89210035672398,30.327953269100146,7.330806400838826,11.943296576096309,High
2023-01-30 22:00:00,57.09516061394829,63.67083680748813,30.70190738014163,7.352781881772649,12.219102435194024,High
2023-01-30 23:00:00,57.77041184872342,61.170675999157886,30.05686510290766,7.492232257439299,12.042963195039151,High
2023-01-31 00:00:00,58.56103595253835,62.602164404973585,29.86090177057011,7.501954370977512,12.2707076667182,High
2023-01-31 01:00:00,54.58543009350198,64.7183066578125,28.969578646307966,7.474482806047612,11.737620809859408,Moderate
2023-01-31 02:00:00,55.36892960832694,62.188898064116316,29.973135557772803,7.308928243067949,12.241735833139765,High
2023-01-31 03:00:00,59.61055536827929,62.31164546917495,29.996938643936264,7.368379383508471,11.964704585423119,High
2023-01-31 04:00:00,58.52367206318403,62.42674901277016,30.282005598135648,7.427894640684457,11.942358313914283,High
2023-01-31 05:00:00,57.87107000624625,61.618843216222956,29.609495459587905,7.32642565553295,12.284919026993332,High
2023-01-31 06:00:00,58.332175810648934,60.58402410082288,29.747405666661912,7.547595309233939,12.31624836165074,High
2023-01-31 07:00:00,59.045912765019956,62.5200946635824,29.227103427887624,7.169445924356239,12.288013269644903,High
2023-01-31 08:00:00,57.32583600135522,62.84464149537015,28.821610868497807,7.330904564506712,12.486053631656238,High
2023-01-31 09:00:00,56.9025110540054,62.614107027600504,29.414141565969118,7.35695608257305,12.328984649992396,High
2023-01-31 10:00:00,58.903729914379504,62.47929679335978,29.184340162163046,7.122648910518497,11.913882101890746,High
2023-01-31 11:00:00,56.60736121090306,62.624516964981076,30.138952288962667,7.266547243255155,12.098689385763238,High
2023-01-31 12:00:00,59.4318228933098,63.56136005575797,29.712602294548468,7.467822329824768,11.995761412842624,High
2023-01-31 13:00:00,55.26049891988378,62.304860937042,29.703604044846323,7.407441315420482,12.471105134826116,High
2023-01-31 14:00:00,60.773459243373,61.877763456174506,29.481549474955383,7.560842485993942,12.28379429620327,High
2023-01-31 15:00:00,59.70895291767105,62.127014178002476,28.358486766968294,7.557163827192233,12.022624433964062,High
2023-01-31 16:00:00,59.323550686454126,62.943539143963726,30.729918435746487,7.445054494060377,12.233609629249516,High
2023-01-31 17:00:00,60.82372495636038,63.73203547220383,29.47660146712331,7.43217873750356,11.809262275157204,High
2023-01-31 18:00:00,62.235257466686434,61.64744897219236,29.7714804458203,7.4065494707298685,12.103475742224635,High
2023-01-31 19:00:00,60.97812351737863,62.32988296766705,29.251178231612172,7.133546004307709,11.863607486477163,High
2023-01-31 20:00:00,55.31181444530244,62.52443990952856,30.465503397029913,7.258692508064543,11.71128933491785,High
2023-01-31 21:00:00,56.477688786477046,61.148419053925096,30.052146678765123,7.407306678241327,12.203778047299465,High
2023-01-31 22:00:00,57.82958133822233,62.11611463734209,29.568123622857108,7.457928790760526,12.226499312491027,High
2023-01-31 23:00:00,59.172868090145556,60.58451437041007,29.786045581870717,7.424376724693395,12.134181216714419,High
2023-02-01 00:00:00,60.19655910084308,60.23542358249071,30.822084534049097,7.305243210192915,12.004150212427207,High
2023-02-01 01:00:00,57.74939202075371,62.32530542668039,29.94732410254314,7.487306746871043,11.785524187623524,High
2023-02-01 02:00:00,59.61313131473378,61.52857347738105,29.89373635196782,7.540883389649497,11.804626240661129,High
2023-02-01 03:00:00,57.76662573802436,62.068426506508985,29.514686733614553,7.485507279790954,11.841186743645052,High
2023-02-01 04:00:00,58.09122171106853,61.80176231433358,29.03884130787419,7.4897340589258485,11.98650266427034,High
2023-02-01 05:00:00,56.536869047031665,60.796586398112616,29.906847000245744,7.33391383400456,12.246715139491299,High
2023-02-01 06:00:00,57.538723286736065,61.68088393213981,30.150323391682726,7.496488603974518,12.241849820411606,High
2023-02-01 07:00:00,56.71588021928406,60.44601603496695,30.53806760787004,7.402526332087019,11.698392586346975,High
2023-02-01 08:00:00,57.50062028215045,63.02290082634241,28.86470168756368,7.438157804507635,11.887844136264516,High
2023-02-01 09:00:00,61.591822131905495,60.22860599505771,29.427056406631426,7.422593735027812,11.880890892151717,High
2023-02-01 10:00:00,57.61696368617146,61.34128042081123,29.69986867379676,7.372946663448657,11.517086383037165,High
2023-02-01 11:00:00,64.81079656970073,60.44712968880634,29.98911347478343,7.298136482485301,12.13515475534297,High
2023-02-01 12:00:00,60.56198424073979,62.01200903680872,29.91893176190417,7.374960961035679,11.971273826417585,High
2023-02-01 13:00:00,59.97337877533288,61.06219886349586,29.931178999646615,7.480885236584017,11.996500200201607,High
2023-02-01 14:00:00,57.91438830963897,60.82686646886247,30.196626130520745,7.337092500493637,12.28697354840978,High
2023-02-01 15:00:00,61.05815748316319,62.15050308120739,29.541466326295474,7.469602380943906,12.034179502837125,High
2023-02-01 16:00:00,58.531729794077975,61.278370694526245,30.46069840281489,7.452998871627325,11.929137725385768,High
2023-02-01 17:00:00,59.95152411814707,61.717098172536254,30.210848720064533,7.3484187997565025,12.128513235281776,High
2023-02-01 18:00:00,64.8512014769272,60.170521321430364,29.834681200191177,7.516209878540737,12.224733766586093,High
2023-02-01 19:00:00,59.561467027991085,59.698308615514996,30.795506174863682,7.340789132454942,12.071162408379688,High
2023-02-01 20:00:00,62.073712166253706,61.16150146720311,30.773695055172578,7.526309028783612,12.148664141971992,High
2023-02-01 21:00:00,58.389413450149675,60.68650962473308,30.46234958351441,7.417774204086554,11.980717865199383,High
2023-02-01 22:00:00,59.745410145718004,61.58275255276073,28.487018397567624,7.371778706898083,11.99251288056828,High
2023-02-01 23:00:00,63.37562730103346,60.827275658468544,30.786144212967585,7.2835855918909616,12.030589483526377,High
2023-02-02 00:00:00,58.59774702935691,61.06303492723726,30.394405816924568,7.362536785462543,11.856509954331775,High
2023-02-02 01:00:00,63.4932478220126,59.18526670536098,31.000565767527874,7.34998059207785,11.892718529445963,High
2023-02-02 02:00:00,61.299536916323085,62.64769492561128,30.616408640083677,7.243517305313375,12.28115140639283,High
2023-02-02 03:00:00,58.77379304247574,60.54554879611497,30.78714257981366,7.3465724765278235,12.406459252809341,High
2023-02-02 04:00:00,61.17724536075568,61.35783953974989,30.437573563125877,7.286937459420925,12.322648113274365,High
2023-02-02 05:00:00,61.87025043894096,59.77455663633042,30.67284763335163,7.424897405779299,11.738945507721242,High
2023-02-02 06:00:00,61.180480218163524,60.86899285715211,30.995797798391813,7.4959034299043745,11.719061882333271,High
2023-02-02 07:00:00,56.80713553265411,59.20841671952106,30.107228188271996,7.241557679360803,11.764375883624679,High
2023-02-02 08:00:00,58.503040151267406,60.913556703238,29.2130304343048,7.5344506049333395,12.028927617994379,High
2023-02-02 09:00:00,59.47101064073823,60.05569599555831,29.845590139020082,7.349332043480436,11.439885557078274,High
2023-02-02 10:00:00,59.82491746732418,60.39100061570912,30.19444826612616,7.263649062261258,11.883498501200929,High
2023-02-02 11:00:00,61.22186716512313,61.009887978546885,30.037054130130254,7.435887480953188,12.282355010324721,High
2023-02-02 12:00:00,60.341665173071796,59.029446270224724,29.376444219938335,7.314424114981738,12.197147260779252,High
2023-02-02 13:00:00,57.3203156374096,59.52754127493818,29.18428624859803,7.349850222162288,11.898612915245332,High
2023-02-02 14:00:00,60.755141748603144,60.61938249913612,29.629313577779897,7.316547168800563,11.913581120081894,High
2023-02-02 15:00:00,61.2186593627414,62.21028869292356,30.403819533415966,7.2742490894335905,12.11356892773816,High
2023-02-02 16:00:00,61.11881045314951,59.923982672930386,30.79015447636728,7.427267270673336,12.18709073269794,High
2023-02-02 17:00:00,62.16153237880474,60.603192705798506,30.45828322544249,7.325178916873174,11.893373941923231,High
2023-02-02 18:00:00,61.66755621832971,59.855075492167664,30.52870788171515,7.2090821821208975,11.953140624068755,High
2023-02-02 19:00:00,60.916812686265466,61.85428672772474,29.95956126320807,7.406788501942502,11.886872334570464,High
2023-02-02 20:00:00,59.85586148649579,58.11482243627823,29.128882624696754,7.230056216194155,11.733912861814005,High
2023-02-02 21:00:00,56.671011413063745,59.906681919182404,29.77224835917725,7.234217239014343,11.956390486515806,High
2023-02-02 22:00:00,60.84791040421234,58.136552413496176,29.870391232321182,7.467729534619259,11.941358227821306,High
2023-02-02 23:00:00,60.398790767391915,57.20558424874258,29.751141976389174,7.227757444567428,11.748667422846685,High
2023-02-03 00:00:00,60.520315761905344,59.95970604031342,30.026890427375903,7.1146663413910725,12.13031295015001,High
2023-02-03 01:00:00,57.416405523628974,59.75186374009325,30.220107643349657,7.407513250133147,12.098109416512202,High
2023-02-03 02:00:00,57.79953680133964,59.27768974154611,30.425740120653703,7.313753924957287,12.140985735128597,High
2023-02-03 03:00:00,62.05870624044275,59.40653708906249,29.859987352552956,7.321284823560627,11.848672227700504,High
2023-02-03 04:00:00,59.86304524771583,62.56128385895973,29.04696233593465,7.310507275422403,11.606063649550585,High
2023-02-03 05:00:00,61.29391736675721,59.155116255239996,29.757177929770172,7.364028208897341,12.096785472146198,High
2023-02-03 06:00:00,59.975319660185036,59.8737814167512,30.020226736109844,7.264490122067108,11.871085130347272,High
2023-02-03 07:00:00,59.96496986594274,58.664721557342034,30.6095102453994,7.486271305896304,11.826410430274228,High
